"Iy","Iz"
0.0004185,-0.01358
0.0004245,-0.01376
0.00043,-0.01392
0.000436,-0.0141
0.000442,-0.01427
0.0004485,-0.01446
0.0004545,-0.01465
0.000461,-0.01484
0.0004675,-0.01503
0.000474,-0.01522
0.0004805,-0.01542
0.000487,-0.01561
0.000494,-0.01581
0.000501,-0.01602
0.000508,-0.01623
0.000515,-0.01643
0.000522,-0.01663
0.0005295,-0.01684
0.0005365,-0.01704
0.000544,-0.01725
0.0005515,-0.01746
0.0005595,-0.01768
0.000567,-0.0179
0.000575,-0.01812
0.000583,-0.01834
0.0005915,-0.01858
0.0005995,-0.0188
0.000608,-0.01903
0.0006165,-0.01926
0.000625,-0.01949
0.0006335,-0.01972
0.0006425,-0.01996
0.0006515,-0.0202
0.0006605,-0.02034
0.0006695,-0.02034
0.000679,-0.02034
0.0006885,-0.02034
0.000698,-0.02034
0.0007075,-0.02034
0.0007175,-0.02034
0.0007275,-0.02034
0.0007375,-0.02034
